4.16776	9.62732
7.43692	0.288135
4.26589	0.0396843
6.07489	1.43338
6.98891	5.74066
7.07457	6.30983
3.03792	2.14922
5.46338	2.66393
4.85135	9.92255
4.42227	9.68627
2.03459	0.305067
6.1348	3.59953
3.69838	0.727951
3.9731	0.496948
6.73888	2.77659
3.84167	8.33038
0.306908	7.51177
3.85216	0.0584745
3.30962	9.64014
4.81003	7.7782
2.90216	1.28548
4.79005	7.88618
4.63426	9.26124
5.50227	1.31702
6.84904	2.73112
3.24255	0.96919
5.10783	8.81022
5.31907	1.48316
7.09836	4.9176
1.19586	7.10912
3.73941	0.869216
1.91627	9.68073
3.64402	9.38041
1.68976	6.6582
4.38917	1.57558
4.05453	1.89945
6.20904	8.47523
7.19562	1.25818
6.38242	0.860281
3.08495	1.32838
4.28721	0.419399
8.30251	5.09601
4.29257	2.01838
9.09303	5.05195
5.69234	8.83988
8.35032	4.88833
7.53877	5.02632
0.759289	6.72864
2.13393	0.96832
6.35029	5.90319
5.68278	9.10594
6.76168	3.27435
8.47722	6.27721
7.95992	5.91004
3.73656	0.41463
2.5663	7.25404
2.66444	3.28233
5.14673	2.07009
3.89715	1.04189
3.93105	1.40819
2.17708	0.505287
6.40661	0.827245
7.00532	1.21866
7.92222	5.43042
8.16107	4.86238
1.29493	6.56753
6.21331	9.89407
5.25029	9.06107
7.58766	5.94279
5.35212	6.26517
5.47102	9.75897
5.25556	9.79772
2.68042	7.60452
4.85856	9.79833
5.84503	7.61276
3.62101	9.39421
8.01822	3.21105
5.48485	2.09522
5.57007	2.63807
1.15411	7.22727
6.63086	8.28676
3.3952	2.71427
3.26456	9.0182
5.02578	2.42484
4.81193	4.57503
1.92558	5.90854
4.90492	5.03148
6.11231	0.271181
6.85864	6.32542
4.73334	3.25804
5.49574	9.82326
6.27686	8.94559
7.41585	5.57574
6.0027	9.9107
1.60188	1.56448
6.29781	0.0684313
1.72469	4.07599
5.43001	0.485202
0.103594	3.66181
4.88617	2.91908
7.69833	1.98151
4.27576	7.52272
3.42037	2.55089
5.56371	7.60451
5.65003	5.50367
8.24675	5.40329
4.20505	1.38422
4.613	8.89258
4.81347	1.29322
5.0466	2.43125
7.1991	2.69814
6.03679	9.11686
7.1569	5.74254
2.42246	2.20378
1.61892	1.21352
4.27307	9.63204
4.30415	9.64201
4.65885	9.32173
5.39516	0.551239
1.56585	0.777158
1.59539	0.506428
5.07522	1.05477
9.57279	4.10203
1.82373	1.09597
1.59026	1.75737
3.50608	8.5997
5.1363	2.64826
5.7217	0.689111
7.18367	5.25224
0.953752	6.59991
6.93071	3.09972
0.51155	3.05623
2.15814	0.047325
4.74239	0.199157
7.14514	5.18576
6.41354	0.740305
1.98641	1.04527
0.674042	4.22244
3.74601	9.85129
6.44639	1.35434
6.2882	9.35916
3.5732	2.46993
6.31301	0.455744
4.72076	0.0905752
4.08041	9.97773
5.86146	2.89691
5.46331	1.48129
0.12517	3.83378
5.13476	9.47286
0.494385	7.14217
3.76046	8.67043
2.46099	0.412964
4.88879	4.04007
4.46869	7.48701
3.52877	3.16225
1.44388	5.47107
5.38384	8.36835
6.66767	4.70833
3.00125	1.79524
5.28594	3.2672
7.83143	5.31942
5.81445	2.17586
6.4694	1.63072
4.28033	1.61345
5.16636	8.16666
5.67644	1.818
2.26646	1.89988
4.72156	7.56472
0.584963	4.88699
6.35225	2.50965
5.7424	2.06567
9.20083	3.93026
6.19776	2.58222
7.32439	6.38506
6.38947	1.8735
4.28968	8.49591
6.83322	3.00828
8.03957	5.31899
6.41816	0.994935
5.59678	2.26294
6.32361	7.45315
3.33437	0.950001
1.23777	6.13356
5.4246	7.80614
3.59195	0.177255
2.57692	0.990785
5.87602	3.31025
3.26282	2.83424
2.91357	0.25385
5.10806	2.57377
6.07679	5.11693
3.39553	7.76134
9.57122	4.65936
4.67217	2.59652
1.14357	3.60022
3.76444	9.18692
4.15575	9.82319
4.81783	8.93247
3.00072	1.70807
4.10038	9.91476
